timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1558924506222,37229,HTTP Request,200,,Thread Group 1-617,text,true,,148,259,2154,2154,http://localhost:8080/pagamento,37229,0,0
1558924506222,37233,HTTP Request,200,,Thread Group 1-479,text,true,,148,259,2153,2153,http://localhost:8080/pagamento,37233,0,0
1558924506264,37199,HTTP Request,200,,Thread Group 1-737,text,true,,148,259,2152,2152,http://localhost:8080/pagamento,37199,0,0
1558924506223,37248,HTTP Request,200,,Thread Group 1-543,text,true,,148,259,2151,2151,http://localhost:8080/pagamento,37248,0,1
1558924506226,37303,HTTP Request,200,,Thread Group 1-361,text,true,,148,259,2150,2150,http://localhost:8080/pagamento,37303,0,1
1558924506227,37307,HTTP Request,200,,Thread Group 1-469,text,true,,148,259,2149,2149,http://localhost:8080/pagamento,37307,0,49
1558924506237,37306,HTTP Request,200,,Thread Group 1-597,text,true,,148,259,2148,2148,http://localhost:8080/pagamento,37306,0,27
1558924506270,37276,HTTP Request,200,,Thread Group 1-770,text,true,,148,259,2148,2148,http://localhost:8080/pagamento,37276,0,0
1558924506235,37314,HTTP Request,200,,Thread Group 1-305,text,true,,148,259,2146,2146,http://localhost:8080/pagamento,37314,0,37
1558924506230,37346,HTTP Request,200,,Thread Group 1-444,text,true,,148,259,2145,2145,http://localhost:8080/pagamento,37346,0,0
1558924506234,37344,HTTP Request,200,,Thread Group 1-339,text,true,,148,259,2144,2144,http://localhost:8080/pagamento,37344,0,11
1558924506234,37352,HTTP Request,200,,Thread Group 1-1012,text,true,,148,259,2143,2143,http://localhost:8080/pagamento,37352,0,0
1558924507842,35758,HTTP Request,200,,Thread Group 1-1863,text,true,,148,258,2142,2142,http://localhost:8080/pagamento,35758,0,2
1558924507834,35772,HTTP Request,200,,Thread Group 1-1861,text,true,,148,258,2142,2142,http://localhost:8080/pagamento,35772,0,0
1558924506258,37357,HTTP Request,200,,Thread Group 1-209,text,true,,148,259,2142,2142,http://localhost:8080/pagamento,37357,0,0
1558924507779,35879,HTTP Request,200,,Thread Group 1-587,text,true,,148,259,2141,2141,http://localhost:8080/pagamento,35879,0,0
1558924506265,37409,HTTP Request,200,,Thread Group 1-1035,text,true,,148,259,2140,2140,http://localhost:8080/pagamento,37409,0,0
1558924506250,37452,HTTP Request,200,,Thread Group 1-311,text,true,,148,259,2139,2139,http://localhost:8080/pagamento,37452,0,0
1558924506264,37492,HTTP Request,200,,Thread Group 1-401,text,true,,148,259,2138,2138,http://localhost:8080/pagamento,37492,0,1
1558924506245,37518,HTTP Request,200,,Thread Group 1-998,text,true,,148,259,2137,2137,http://localhost:8080/pagamento,37518,0,1
1558924506269,37522,HTTP Request,200,,Thread Group 1-345,text,true,,148,259,2136,2136,http://localhost:8080/pagamento,37522,0,1
1558924506239,37563,HTTP Request,200,,Thread Group 1-230,text,true,,148,259,2135,2135,http://localhost:8080/pagamento,37563,0,0
1558924506232,37571,HTTP Request,200,,Thread Group 1-261,text,true,,148,259,2134,2134,http://localhost:8080/pagamento,37571,0,0
1558924506271,37533,HTTP Request,200,,Thread Group 1-389,text,true,,148,259,2133,2133,http://localhost:8080/pagamento,37533,0,0
1558924506276,37540,HTTP Request,200,,Thread Group 1-405,text,true,,148,259,2132,2132,http://localhost:8080/pagamento,37540,0,0
1558924506217,37600,HTTP Request,200,,Thread Group 1-1848,text,true,,148,258,2132,2132,http://localhost:8080/pagamento,37600,0,0
1558924506206,37638,HTTP Request,200,,Thread Group 1-255,text,true,,148,259,2131,2131,http://localhost:8080/pagamento,37638,0,71
1558924506271,37588,HTTP Request,200,,Thread Group 1-351,text,true,,148,259,2130,2130,http://localhost:8080/pagamento,37588,0,45
1558924506310,37550,HTTP Request,200,,Thread Group 1-340,text,true,,148,259,2130,2130,http://localhost:8080/pagamento,37550,0,0
1558924506298,37575,HTTP Request,200,,Thread Group 1-253,text,true,,148,259,2128,2128,http://localhost:8080/pagamento,37575,0,0
1558924507665,36229,HTTP Request,200,,Thread Group 1-803,text,true,,148,258,2127,2127,http://localhost:8080/pagamento,36229,0,1
1558924506282,37622,HTTP Request,200,,Thread Group 1-297,text,true,,148,259,2127,2127,http://localhost:8080/pagamento,37622,0,5
1558924506282,37627,HTTP Request,200,,Thread Group 1-367,text,true,,148,259,2126,2126,http://localhost:8080/pagamento,37627,0,1
1558924507650,36284,HTTP Request,200,,Thread Group 1-1931,text,true,,148,258,2125,2125,http://localhost:8080/pagamento,36284,0,0
1558924506318,37623,HTTP Request,200,,Thread Group 1-497,text,true,,148,259,2125,2125,http://localhost:8080/pagamento,37623,0,0
1558924507520,36436,HTTP Request,200,,Thread Group 1-1860,text,true,,148,258,2124,2124,http://localhost:8080/pagamento,36436,0,1
1558924506295,37670,HTTP Request,200,,Thread Group 1-515,text,true,,148,259,2124,2124,http://localhost:8080/pagamento,37670,0,0
1558924507464,36506,HTTP Request,200,,Thread Group 1-1913,text,true,,148,258,2123,2123,http://localhost:8080/pagamento,36506,0,0
1558924506317,37665,HTTP Request,200,,Thread Group 1-752,text,true,,148,259,2123,2123,http://localhost:8080/pagamento,37665,0,0
1558924506316,37675,HTTP Request,200,,Thread Group 1-231,text,true,,148,259,2122,2122,http://localhost:8080/pagamento,37675,0,7
1558924508553,35450,HTTP Request,200,,Thread Group 1-1897,text,true,,148,258,2121,2121,http://localhost:8080/pagamento,35450,0,0
1558924506281,37733,HTTP Request,200,,Thread Group 1-485,text,true,,148,259,2121,2121,http://localhost:8080/pagamento,37733,0,0
1558924506314,37715,HTTP Request,200,,Thread Group 1-431,text,true,,148,259,2120,2120,http://localhost:8080/pagamento,37715,0,2
1558924506282,37753,HTTP Request,200,,Thread Group 1-523,text,true,,148,259,2119,2119,http://localhost:8080/pagamento,37753,0,1
1558924506308,37729,HTTP Request,200,,Thread Group 1-593,text,true,,148,259,2118,2118,http://localhost:8080/pagamento,37729,0,4
1558924507438,36607,HTTP Request,200,,Thread Group 1-1929,text,true,,148,258,2117,2117,http://localhost:8080/pagamento,36607,0,1
1558924507206,36989,HTTP Request,200,,Thread Group 1-756,text,true,,148,259,2117,2117,http://localhost:8080/pagamento,36989,0,1
1558924507168,37029,HTTP Request,200,,Thread Group 1-1847,text,true,,148,258,2116,2116,http://localhost:8080/pagamento,37029,0,0
1558924507153,37047,HTTP Request,200,,Thread Group 1-1844,text,true,,148,258,2116,2116,http://localhost:8080/pagamento,37047,0,0
1558924508880,35320,HTTP Request,200,,Thread Group 1-861,text,true,,148,258,2116,2116,http://localhost:8080/pagamento,35320,0,0
1558924507141,37059,HTTP Request,200,,Thread Group 1-1836,text,true,,148,258,2116,2116,http://localhost:8080/pagamento,37059,0,0
1558924507206,36992,HTTP Request,200,,Thread Group 1-1915,text,true,,148,258,2116,2116,http://localhost:8080/pagamento,36992,0,1
1558924505337,38871,HTTP Request,200,,Thread Group 1-395,text,true,,148,259,2116,2116,http://localhost:8080/pagamento,38871,0,1
1558924507296,36915,HTTP Request,200,,Thread Group 1-1932,text,true,,148,258,2116,2116,http://localhost:8080/pagamento,36915,0,1
1558924507104,37108,HTTP Request,200,,Thread Group 1-1843,text,true,,148,258,2116,2116,http://localhost:8080/pagamento,37108,0,0
1558924507005,37209,HTTP Request,200,,Thread Group 1-1917,text,true,,148,258,2116,2116,http://localhost:8080/pagamento,37209,0,0
1558924506623,37606,HTTP Request,200,,Thread Group 1-375,text,true,,148,259,2116,2116,http://localhost:8080/pagamento,37606,0,0
1558924507408,36820,HTTP Request,200,,Thread Group 1-1911,text,true,,148,258,2116,2116,http://localhost:8080/pagamento,36820,0,0
1558924506981,37240,HTTP Request,200,,Thread Group 1-725,text,true,,148,259,2116,2116,http://localhost:8080/pagamento,37236,0,1
1558924506640,37590,HTTP Request,200,,Thread Group 1-758,text,true,,148,259,2115,2115,http://localhost:8080/pagamento,37590,0,0
1558924507423,36809,HTTP Request,200,,Thread Group 1-805,text,true,,148,258,2113,2113,http://localhost:8080/pagamento,36809,0,0
1558924506685,37548,HTTP Request,200,,Thread Group 1-613,text,true,,148,259,2113,2113,http://localhost:8080/pagamento,37548,0,1
1558924507116,37117,HTTP Request,200,,Thread Group 1-1846,text,true,,148,258,2112,2112,http://localhost:8080/pagamento,37117,0,0
1558924506911,37324,HTTP Request,200,,Thread Group 1-1926,text,true,,148,258,2111,2111,http://localhost:8080/pagamento,37324,0,0
1558924506606,37630,HTTP Request,200,,Thread Group 1-1858,text,true,,148,258,2111,2111,http://localhost:8080/pagamento,37630,0,1
1558924507082,37139,HTTP Request,200,,Thread Group 1-1043,text,true,,148,259,2116,2116,http://localhost:8080/pagamento,37139,0,1
1558924507414,36822,HTTP Request,200,,Thread Group 1-799,text,true,,148,258,2111,2111,http://localhost:8080/pagamento,36822,0,1
1558924507441,36803,HTTP Request,200,,Thread Group 1-1876,text,true,,148,258,2110,2110,http://localhost:8080/pagamento,36803,0,0
1558924506376,37869,HTTP Request,200,,Thread Group 1-774,text,true,,148,259,2110,2110,http://localhost:8080/pagamento,37869,0,1
1558924506309,37940,HTTP Request,200,,Thread Group 1-979,text,true,,148,259,2110,2110,http://localhost:8080/pagamento,37940,0,6
1558924507267,37007,HTTP Request,200,,Thread Group 1-1919,text,true,,148,258,2108,2108,http://localhost:8080/pagamento,37007,0,1
1558924507441,36845,HTTP Request,200,,Thread Group 1-1914,text,true,,148,258,2108,2108,http://localhost:8080/pagamento,36845,0,0
1558924508557,35732,HTTP Request,200,,Thread Group 1-1900,text,true,,148,258,2108,2108,http://localhost:8080/pagamento,35732,0,0
1558924507451,36948,HTTP Request,200,,Thread Group 1-1923,text,true,,148,258,2108,2108,http://localhost:8080/pagamento,36948,0,0
1558924507445,36960,HTTP Request,200,,Thread Group 1-1871,text,true,,148,258,2108,2108,http://localhost:8080/pagamento,36960,0,0
1558924507453,36963,HTTP Request,200,,Thread Group 1-1869,text,true,,148,258,2108,2108,http://localhost:8080/pagamento,36963,0,0
1558924507464,36991,HTTP Request,200,,Thread Group 1-1877,text,true,,148,258,2108,2108,http://localhost:8080/pagamento,36991,0,1
1558924507469,37007,HTTP Request,200,,Thread Group 1-1866,text,true,,148,258,2108,2108,http://localhost:8080/pagamento,37007,0,1
1558924508520,35986,HTTP Request,200,,Thread Group 1-1898,text,true,,148,258,2108,2108,http://localhost:8080/pagamento,35986,0,0
1558924507477,37069,HTTP Request,200,,Thread Group 1-1870,text,true,,148,258,2108,2108,http://localhost:8080/pagamento,37069,0,0
1558924507589,36986,HTTP Request,200,,Thread Group 1-1912,text,true,,148,258,2108,2108,http://localhost:8080/pagamento,36986,0,1
1558924507613,36982,HTTP Request,200,,Thread Group 1-1905,text,true,,148,258,2108,2108,http://localhost:8080/pagamento,36982,0,1
1558924508480,36401,HTTP Request,200,,Thread Group 1-499,text,true,,148,259,2108,2108,http://localhost:8080/pagamento,36401,0,0
1558924508452,36434,HTTP Request,200,,Thread Group 1-1885,text,true,,148,258,2107,2107,http://localhost:8080/pagamento,36434,0,0
1558924508467,36449,HTTP Request,200,,Thread Group 1-1903,text,true,,148,258,2107,2107,http://localhost:8080/pagamento,36449,0,0
1558924508388,36573,HTTP Request,200,,Thread Group 1-385,text,true,,148,259,2107,2107,http://localhost:8080/pagamento,36573,0,1
1558924507686,37296,HTTP Request,200,,Thread Group 1-844,text,true,,148,258,2106,2106,http://localhost:8080/pagamento,37296,0,1
1558924507711,37274,HTTP Request,200,,Thread Group 1-1930,text,true,,148,258,2106,2106,http://localhost:8080/pagamento,37274,0,0
1558924507766,37226,HTTP Request,200,,Thread Group 1-1916,text,true,,148,258,2106,2106,http://localhost:8080/pagamento,37226,0,1
1558924508247,36747,HTTP Request,200,,Thread Group 1-871,text,true,,148,258,2106,2106,http://localhost:8080/pagamento,36747,0,0
1558924507731,37266,HTTP Request,200,,Thread Group 1-1865,text,true,,148,258,2106,2106,http://localhost:8080/pagamento,37266,0,0
1558924507722,37285,HTTP Request,200,,Thread Group 1-1891,text,true,,148,258,2106,2106,http://localhost:8080/pagamento,37285,0,0
1558924508242,36766,HTTP Request,200,,Thread Group 1-846,text,true,,148,258,2106,2106,http://localhost:8080/pagamento,36766,0,0
1558924507753,37255,HTTP Request,200,,Thread Group 1-391,text,true,,148,259,2106,2106,http://localhost:8080/pagamento,37255,0,0
1558924507771,37245,HTTP Request,200,,Thread Group 1-1030,text,true,,148,259,2105,2105,http://localhost:8080/pagamento,37245,0,0
1558924507807,37240,HTTP Request,200,,Thread Group 1-1873,text,true,,148,258,2104,2104,http://localhost:8080/pagamento,37240,0,0
1558924507794,37262,HTTP Request,200,,Thread Group 1-1854,text,true,,148,258,2104,2104,http://localhost:8080/pagamento,37262,0,1
1558924507947,37110,HTTP Request,200,,Thread Group 1-1862,text,true,,148,258,2104,2104,http://localhost:8080/pagamento,37110,0,0
1558924507814,37246,HTTP Request,200,,Thread Group 1-1853,text,true,,148,258,2104,2104,http://localhost:8080/pagamento,37246,0,1
1558924507952,37130,HTTP Request,200,,Thread Group 1-1868,text,true,,148,258,2104,2104,http://localhost:8080/pagamento,37130,0,1
1558924507865,37226,HTTP Request,200,,Thread Group 1-1855,text,true,,148,258,2104,2104,http://localhost:8080/pagamento,37226,0,2
1558924507863,37243,HTTP Request,200,,Thread Group 1-1859,text,true,,148,258,2104,2104,http://localhost:8080/pagamento,37243,0,0
1558924507880,37266,HTTP Request,200,,Thread Group 1-1867,text,true,,148,258,2104,2104,http://localhost:8080/pagamento,37266,0,1
1558924507962,37198,HTTP Request,200,,Thread Group 1-1852,text,true,,148,258,2104,2104,http://localhost:8080/pagamento,37198,0,1
1558924508218,36948,HTTP Request,200,,Thread Group 1-948,text,true,,148,258,2104,2104,http://localhost:8080/pagamento,36948,0,0
1558924508257,36952,HTTP Request,200,,Thread Group 1-845,text,true,,148,258,2104,2104,http://localhost:8080/pagamento,36952,0,1
1558924508296,36915,HTTP Request,200,,Thread Group 1-1938,text,true,,148,258,2104,2104,http://localhost:8080/pagamento,36915,0,0
1558924508328,36885,HTTP Request,200,,Thread Group 1-967,text,true,,148,258,2104,2104,http://localhost:8080/pagamento,36885,0,0
1558924508351,36896,HTTP Request,200,,Thread Group 1-1908,text,true,,148,258,2104,2104,http://localhost:8080/pagamento,36896,0,0
1558924508378,36876,HTTP Request,200,,Thread Group 1-1907,text,true,,148,258,2104,2104,http://localhost:8080/pagamento,36876,0,1
1558924508371,36911,HTTP Request,200,,Thread Group 1-1878,text,true,,148,258,2104,2104,http://localhost:8080/pagamento,36911,0,1
1558924508420,36891,HTTP Request,200,,Thread Group 1-453,text,true,,148,259,2104,2104,http://localhost:8080/pagamento,36891,0,0
1558924508445,36874,HTTP Request,200,,Thread Group 1-1924,text,true,,148,258,2103,2103,http://localhost:8080/pagamento,36874,0,0
1558924509476,35862,HTTP Request,200,,Thread Group 1-856,text,true,,148,258,2103,2103,http://localhost:8080/pagamento,35862,0,0
1558924508465,36874,HTTP Request,200,,Thread Group 1-1901,text,true,,148,258,2103,2103,http://localhost:8080/pagamento,36874,0,5
1558924508469,36870,HTTP Request,200,,Thread Group 1-1888,text,true,,148,258,2103,2103,http://localhost:8080/pagamento,36870,0,0
1558924508468,36881,HTTP Request,200,,Thread Group 1-1904,text,true,,148,258,2103,2103,http://localhost:8080/pagamento,36881,0,2
1558924508478,36887,HTTP Request,200,,Thread Group 1-1895,text,true,,148,258,2103,2103,http://localhost:8080/pagamento,36887,0,0
1558924508492,36881,HTTP Request,200,,Thread Group 1-1894,text,true,,148,258,2103,2103,http://localhost:8080/pagamento,36881,0,0
1558924508500,36886,HTTP Request,200,,Thread Group 1-1906,text,true,,148,258,2103,2103,http://localhost:8080/pagamento,36886,0,3
1558924509401,36010,HTTP Request,200,,Thread Group 1-955,text,true,,148,258,2103,2103,http://localhost:8080/pagamento,36010,0,1
1558924508501,36966,HTTP Request,200,,Thread Group 1-303,text,true,,148,259,2103,2103,http://localhost:8080/pagamento,36966,0,2
1558924508509,36983,HTTP Request,200,,Thread Group 1-1945,text,true,,148,258,2102,2102,http://localhost:8080/pagamento,36983,0,1
1558924508514,37031,HTTP Request,200,,Thread Group 1-751,text,true,,148,259,2102,2102,http://localhost:8080/pagamento,37031,0,0
1558924509340,36260,HTTP Request,200,,Thread Group 1-961,text,true,,148,258,2101,2101,http://localhost:8080/pagamento,36260,0,0
1558924508528,37081,HTTP Request,200,,Thread Group 1-1899,text,true,,148,258,2101,2101,http://localhost:8080/pagamento,37081,0,1
1558924508522,37092,HTTP Request,200,,Thread Group 1-1896,text,true,,148,258,2101,2101,http://localhost:8080/pagamento,37092,0,1
1558924508536,37097,HTTP Request,200,,Thread Group 1-1892,text,true,,148,258,2101,2101,http://localhost:8080/pagamento,37097,0,0
1558924508548,37141,HTTP Request,200,,Thread Group 1-1902,text,true,,148,258,2101,2101,http://localhost:8080/pagamento,37141,0,0
1558924508572,37131,HTTP Request,200,,Thread Group 1-729,text,true,,148,259,2101,2101,http://localhost:8080/pagamento,37131,0,0
1558924508578,37130,HTTP Request,200,,Thread Group 1-1952,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37130,0,1
1558924507407,38360,HTTP Request,200,,Thread Group 1-804,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,38359,0,1
1558924507429,38341,HTTP Request,200,,Thread Group 1-1910,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,38341,0,1
1558924507427,38364,HTTP Request,200,,Thread Group 1-802,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,38364,0,1
1558924507393,38413,HTTP Request,200,,Thread Group 1-1872,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,38413,0,1
1558924507358,38548,HTTP Request,200,,Thread Group 1-1874,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,38548,0,0
1558924508829,37111,HTTP Request,200,,Thread Group 1-1920,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37111,0,0
1558924507359,38588,HTTP Request,200,,Thread Group 1-1875,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,38588,0,2
1558924507354,38608,HTTP Request,200,,Thread Group 1-1880,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,38608,0,4
1558924508822,37163,HTTP Request,200,,Thread Group 1-1922,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37163,0,0
1558924507296,38706,HTTP Request,200,,Thread Group 1-1934,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,38706,0,0
1558924508888,37156,HTTP Request,200,,Thread Group 1-843,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37156,0,0
1558924507242,38804,HTTP Request,200,,Thread Group 1-858,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,38804,0,0
1558924509028,37087,HTTP Request,200,,Thread Group 1-857,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37087,0,0
1558924508713,37446,HTTP Request,200,,Thread Group 1-1883,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37446,0,3
1558924508694,37470,HTTP Request,200,,Thread Group 1-1881,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37470,0,1
1558924508812,37360,HTTP Request,200,,Thread Group 1-1921,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37360,0,0
1558924508780,37399,HTTP Request,200,,Thread Group 1-1925,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37399,0,0
1558924508749,37444,HTTP Request,200,,Thread Group 1-1933,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37444,0,1
1558924508846,37369,HTTP Request,200,,Thread Group 1-1918,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37369,0,0
1558924508697,37550,HTTP Request,200,,Thread Group 1-1882,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37550,0,1
1558924508738,37512,HTTP Request,200,,Thread Group 1-1935,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37512,0,0
1558924508790,37462,HTTP Request,200,,Thread Group 1-1928,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37462,0,0
1558924508712,37558,HTTP Request,200,,Thread Group 1-1879,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37558,0,1
1558924508688,37587,HTTP Request,200,,Thread Group 1-863,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37587,0,1
1558924508664,37611,HTTP Request,200,,Thread Group 1-1884,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37611,0,1
1558924508639,37647,HTTP Request,200,,Thread Group 1-1886,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37647,0,1
1558924508766,37537,HTTP Request,200,,Thread Group 1-1927,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37537,0,0
1558924508634,37677,HTTP Request,200,,Thread Group 1-1890,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37677,0,0
1558924508649,37670,HTTP Request,200,,Thread Group 1-1887,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37670,0,1
1558924509172,37152,HTTP Request,200,,Thread Group 1-1953,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37152,0,0
1558924508645,37710,HTTP Request,200,,Thread Group 1-1889,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37710,0,0
1558924508906,37457,HTTP Request,200,,Thread Group 1-848,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37457,0,0
1558924510081,36391,HTTP Request,200,,Thread Group 1-891,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,36391,0,1
1558924510094,36385,HTTP Request,200,,Thread Group 1-945,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,36385,0,1
1558924509247,37244,HTTP Request,200,,Thread Group 1-877,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37244,0,0
1558924510072,36420,HTTP Request,200,,Thread Group 1-894,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,36420,0,1
1558924510063,36434,HTTP Request,200,,Thread Group 1-935,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,36434,0,1
1558924509268,37236,HTTP Request,200,,Thread Group 1-850,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37236,0,2
1558924509292,37214,HTTP Request,200,,Thread Group 1-860,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37214,0,1
1558924509288,37228,HTTP Request,200,,Thread Group 1-855,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37228,0,0
1558924509300,37255,HTTP Request,200,,Thread Group 1-1949,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37255,0,0
1558924509317,37269,HTTP Request,200,,Thread Group 1-852,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37269,0,0
1558924509324,37270,HTTP Request,200,,Thread Group 1-859,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37270,0,0
1558924509354,37244,HTTP Request,200,,Thread Group 1-960,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37244,0,0
1558924509394,37208,HTTP Request,200,,Thread Group 1-966,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37208,0,0
1558924509679,36926,HTTP Request,200,,Thread Group 1-1936,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,36926,0,0
1558924509395,37226,HTTP Request,200,,Thread Group 1-929,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37226,0,1
1558924509650,36991,HTTP Request,200,,Thread Group 1-873,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,36991,0,0
1558924509415,37232,HTTP Request,200,,Thread Group 1-931,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37232,0,1
1558924509449,37204,HTTP Request,200,,Thread Group 1-926,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37204,0,2
1558924509459,37228,HTTP Request,200,,Thread Group 1-913,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37228,0,1
1558924509492,37210,HTTP Request,200,,Thread Group 1-1944,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37210,0,1
1558924509492,37225,HTTP Request,200,,Thread Group 1-1954,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37225,0,0
1558924509513,37216,HTTP Request,200,,Thread Group 1-849,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37215,0,0
1558924509518,37220,HTTP Request,200,,Thread Group 1-853,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37220,0,0
1558924510788,36008,HTTP Request,200,,Thread Group 1-936,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,36008,0,0
1558924509529,37286,HTTP Request,200,,Thread Group 1-1950,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37286,0,1
1558924509542,37281,HTTP Request,200,,Thread Group 1-965,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37281,0,0
1558924509550,37274,HTTP Request,200,,Thread Group 1-1955,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37274,0,0
1558924509519,37311,HTTP Request,200,,Thread Group 1-952,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37311,0,0
1558924509533,37307,HTTP Request,200,,Thread Group 1-958,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37307,0,1
1558924509588,37255,HTTP Request,200,,Thread Group 1-1951,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37255,0,0
1558924509562,37303,HTTP Request,200,,Thread Group 1-854,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37303,0,2
1558924509579,37288,HTTP Request,200,,Thread Group 1-1941,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37288,0,1
1558924509572,37296,HTTP Request,200,,Thread Group 1-867,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37296,0,0
1558924507842,39039,HTTP Request,200,,Thread Group 1-1864,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,39039,0,2
1558924507854,39037,HTTP Request,200,,Thread Group 1-1851,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,39037,0,0
1558924510843,36073,HTTP Request,200,,Thread Group 1-1979,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,36073,0,1
1558924509588,37328,HTTP Request,200,,Thread Group 1-864,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37328,0,0
1558924509593,37351,HTTP Request,200,,Thread Group 1-847,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37351,0,1
1558924509603,37347,HTTP Request,200,,Thread Group 1-957,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37347,0,1
1558924509616,37375,HTTP Request,200,,Thread Group 1-941,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37375,0,0
1558924509618,37413,HTTP Request,200,,Thread Group 1-942,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37413,0,1
1558924509623,37408,HTTP Request,200,,Thread Group 1-875,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37408,0,0
1558924509627,37444,HTTP Request,200,,Thread Group 1-885,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37444,0,1
1558924510608,36465,HTTP Request,200,,Thread Group 1-910,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,36465,0,0
1558924509640,37441,HTTP Request,200,,Thread Group 1-951,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37441,0,0
1558924509649,37444,HTTP Request,200,,Thread Group 1-868,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37444,0,0
1558924509633,37463,HTTP Request,200,,Thread Group 1-959,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37463,0,0
1558924509653,37482,HTTP Request,200,,Thread Group 1-949,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37482,0,0
1558924509660,37491,HTTP Request,200,,Thread Group 1-970,text,true,,148,258,2100,2100,http://localhost:8080/pagamento,37491,0,0
